AltAvgLineBlank,AltAvgLineCode,AltAvgLineComment,AltCountLineBlank,AltCountLineCode,AltCountLineComment,AvgCyclomatic,AvgCyclomaticModified,AvgCyclomaticStrict,AvgEssential,AvgLine,AvgLineBlank,AvgLineCode,AvgLineComment,CountClassBase,CountClassCoupled,CountClassDerived,CountDeclClass,CountDeclClassMethod,CountDeclClassVariable,CountDeclFunction,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclInstanceVariablePrivate,CountDeclInstanceVariableProtected,CountDeclInstanceVariablePublic,CountDeclMethod,CountDeclMethodAll,CountDeclMethodConst,CountDeclMethodFriend,CountDeclMethodPrivate,CountDeclMethodProtected,CountDeclMethodPublic,CountInput,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountLineInactive,CountLinePreprocessor,CountOutput,CountPath,CountSemicolon,CountStmt,CountStmtDecl,CountStmtEmpty,CountStmtExe,Cyclomatic,CyclomaticModified,CyclomaticStrict,Essential,Knots,MaxCyclomatic,MaxCyclomaticModified,MaxCyclomaticStrict,MaxEssentialKnots,MaxInheritanceTree,MaxNesting,MinEssentialKnots,PercentLackOfCohesion,RatioCommentToCode,SumCyclomatic,SumCyclomaticModified,SumCyclomaticStrict,SumEssential,n1,n2,N1,N2,Len,Voc,Vol,Dif,Eff,AllocOps,DeallocOps,DerefUse,UniqueDerefUse,DerefSet,UniqueDerefSet,AgingRelatedBugs
2,50,6,50,609,146,14,12,17,5,58,2,48,6,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,792,50,548,74,421,146,12,51,0,0,335,480,60,5,415,0,0,0,0,0,55,30,64,36,0,5,0,0,0.27,157,0,0,61,246.8571429,377.8571429,1705.857143,1260.571429,2966.428571,624.7142857,18790.57143,414.4285714,1089681.143,6.142857143,1.142857143,111.8571429,14.14285714,23.14285714,10.28571429,0
6,43,6,56,334,107,14,10,16,2,53,6,43,6,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,474,56,316,47,244,107,0,18,0,0,165,258,39,2,217,0,0,0,0,0,27,23,34,6,0,4,0,0,0.34,97,0,0,18,215.7142857,295.2857143,1399.857143,842.1428571,2242,511,14004.85714,288,720549.8571,4.857142857,0,50.14285714,11.71428571,16.42857143,2.714285714,0
2,33,3,31,229,112,10,9,10,3,37,2,33,3,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,363,31,209,38,141,112,0,20,0,0,102,158,32,0,126,0,0,0,0,0,16,13,18,6,0,5,0,0,0.54,58,0,0,21,103,164.2857143,570.4285714,389.7142857,960.1428571,267.2857143,5671.428571,118.5714286,181759.1429,0.142857143,0,11.28571429,1.142857143,0.857142857,0.857142857,0
9,43,0,49,202,35,12,11,12,1,52,9,42,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,285,49,173,35,123,35,2,28,0,0,95,126,31,0,95,0,0,0,0,0,43,42,45,4,0,3,0,0,0.2,46,0,0,7,67.14285714,150.7142857,544.5714286,401.5714286,946.1428571,217.8571429,6233.285714,83.57142857,298231.1429,1.285714286,0.428571429,20.57142857,3.142857143,1.571428571,0.857142857,0
2,41,1,33,299,60,10,9,10,5,44,2,41,1,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,390,33,275,60,187,60,1,23,0,0,151,214,44,3,167,0,0,0,0,0,23,18,23,15,0,6,0,0,0.22,59,0,0,30,102.7142857,158.4285714,685.8571429,422.1428571,1108,261.1428571,6445.142857,138.2857143,214273.1429,2.571428571,2.571428571,26.85714286,9.428571429,10.57142857,5.714285714,1
3,25,1,28,141,52,6,5,7,1,29,3,25,1,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,220,28,129,29,90,52,0,12,0,0,76,107,24,0,83,0,0,0,0,0,15,11,18,1,0,2,0,0,0.4,30,0,0,5,106.5714286,123.5714286,440.5714286,301.5714286,742.1428571,230.1428571,4092,129.1428571,121597.2857,0,0,8.571428571,6.428571429,8.142857143,4.142857143,0
6,52,3,18,116,26,15,13,16,1,60,6,52,3,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,160,18,105,9,83,26,0,11,0,0,56,86,7,1,78,0,0,0,0,0,29,25,30,1,0,3,0,0,0.25,30,0,0,2,37.71428571,69.57142857,300.7142857,204.5714286,505.2857143,107.2857143,3304.857143,52.28571429,170777.1429,0,0,15.28571429,3.714285714,0,0,0
7,41,0,12,52,30,10,10,10,1,48,7,41,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,93,12,42,7,30,30,0,10,0,0,21,29,6,0,23,0,0,0,0,0,10,10,10,1,0,2,0,0,0.71,10,0,0,1,26.85714286,58,239.1428571,160.5714286,399.7142857,84.85714286,2821.857143,31.85714286,170126.7143,0.285714286,0,8.714285714,2.857142857,1.285714286,0.428571429,0
39,275,31,47,297,45,77,69,86,23,339,39,268,31,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,383,47,269,16,225,45,5,23,0,0,157,235,16,4,215,0,0,0,0,0,77,69,86,23,0,4,0,0,0.17,77,0,0,23,79.14285714,218.8571429,1067.142857,710.8571429,1778,298,13260,114.1428571,940600.7143,2,0.142857143,37.57142857,11.28571429,10.14285714,3.428571429,0
4,35,2,86,560,62,7,6,8,2,41,4,30,2,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,703,86,446,97,303,62,48,68,0,0,257,365,74,1,290,0,0,0,0,0,21,15,25,12,0,3,0,0,0.14,101,0,0,40,248.5714286,366.8571429,1280.571429,829.7142857,2110.285714,615.4285714,12533.14286,278.5714286,348482.5714,1.714285714,0.857142857,66,26.57142857,14.57142857,5.142857143,0
0,0,0,5,10,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,5,4,4,3,27,0,6,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,7,12,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,7,5,5,4,27,0,7,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.4,0,0,0,0,15.42857143,14.85714286,59.85714286,37.85714286,97.71428571,30.28571429,551.8571429,19.28571429,19384.57143,0,0,2.428571429,0.857142857,1.285714286,0.571428571,0
2,30,0,26,177,47,7,6,8,4,32,2,30,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,248,26,162,33,101,47,1,14,0,0,90,125,27,6,92,0,0,0,0,0,20,17,21,13,0,3,0,0,0.29,35,0,0,20,103,118.5714286,473.1428571,305.1428571,778.2857143,221.5714286,4757.714286,126.8571429,200144.7143,0,0,18.28571429,6,9,4,0
1,20,0,7,23,64,6,6,6,1,21,1,20,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,94,7,21,5,11,64,0,2,0,0,12,18,4,1,13,0,0,0,0,0,6,6,6,1,0,3,0,0,3.05,6,0,0,1,37.57142857,56,246.5714286,165.8571429,412.4285714,93.57142857,2569.285714,53.71428571,213807.8571,0,0,4,2,0,0,0
6,49,11,38,210,133,15,15,19,6,65,6,49,11,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,380,38,198,37,139,133,0,12,0,0,141,199,29,21,149,0,0,0,0,0,26,26,36,12,0,5,0,0,0.67,61,0,0,24,96.14285714,123.2857143,601.5714286,422.5714286,1024.142857,219.4285714,6093,172.2857143,359158.7143,0,0,31.71428571,12,5.142857143,1.714285714,0
2,17,2,31,144,101,4,4,4,2,21,2,17,2,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,276,31,140,32,78,101,0,4,0,0,71,99,24,0,75,0,0,0,0,0,8,8,8,5,0,3,0,0,0.72,30,0,0,20,108.1428571,125.5714286,410,298.5714286,708.5714286,233.7142857,3758.142857,127,98709.85714,0.857142857,0,20.42857143,6.571428571,4.285714286,1.714285714,0
13,91,18,20,97,85,20,20,24,10,122,13,91,18,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,202,20,92,16,68,85,0,5,0,0,64,81,15,6,60,0,0,0,0,0,20,20,24,10,0,4,0,0,0.92,20,0,0,10,56.85714286,88.85714286,382,265.1428571,647.1428571,145.7142857,4055.428571,79.14285714,176468.1429,0.857142857,1.714285714,14.14285714,6.857142857,2.142857143,1.714285714,0
3.142857143,30,6.142857143,44.28571429,272.2857143,163.5714286,8,7,10.14285714,3.857142857,38.42857143,3.142857143,29.71428571,6.142857143,0,0,0,0,0,0,8.571428571,0,0,0,0,0,0,0,0,0,0,0,0,0,478.2857143,44.28571429,265,39.57142857,182.4285714,163.5714286,1.571428571,6.142857143,0,0,153.2857143,220.7142857,30.71428571,5.714285714,184.2857143,0,0,0,0,0,14,13.71428571,16.14285714,9.857142857,0,3.142857143,0,0,0.652857143,67.85714286,0,0,35,156.4285714,182.8571429,811.1428571,568.4285714,1379.571429,339.2857143,7762.571429,253,325693.8571,0,1.571428571,64,13.71428571,20,7.428571429,0
4,35,7,43,264,120,8,8,9,4,45,4,35,7,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,427,43,256,49,175,120,0,8,0,0,170,219,41,9,169,0,0,0,0,0,14,14,17,13,0,4,0,0,0.47,53,0,0,28,161.5714286,205.2857143,909.7142857,688.1428571,1597.857143,366.8571429,9091.142857,279.1428571,409739.5714,4.428571429,2.571428571,53.85714286,14.85714286,26.14285714,9,0
5,62,8,20,148,56,13,13,16,8,73,5,62,8,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,217,20,130,26,86,56,5,16,0,0,91,117,23,4,90,0,0,0,0,0,15,15,18,10,0,5,0,0,0.43,26,0,0,16,80.85714286,100.2857143,550.7142857,351.4285714,902.1428571,181.1428571,5385.571429,139,271638.7143,0.142857143,0.857142857,30.71428571,15.57142857,13.28571429,9.571428571,0
5,47,7,45,266,106,13,9,14,4,58,5,47,7,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,411,45,250,44,197,106,0,16,0,0,148,213,37,0,176,0,0,0,0,0,58,39,66,18,0,4,0,0,0.42,64,0,0,22,65.85714286,182.1428571,711.7142857,487.1428571,1198.857143,248,8958.285714,72.42857143,513899.1429,0,0,22.28571429,5.142857143,7.714285714,3.428571429,0
3,20,0,12,34,60,5,5,5,1,23,3,20,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,106,12,21,7,12,60,0,13,0,0,13,17,6,0,11,0,0,0,0,0,5,5,5,1,0,1,0,0,2.86,5,0,0,1,20.14285714,34.42857143,82,55,137,54.57142857,790.4285714,15.57142857,12395.28571,0,0,0.428571429,0.142857143,0.857142857,0.142857143,0
2,15,2,19,78,91,5,5,6,2,18,2,15,2,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,185,19,63,16,36,91,1,14,0,0,36,55,12,5,38,0,0,0,0,0,6,6,8,4,0,2,0,0,1.44,19,0,0,10,373,514.2857143,2361.714286,1348.857143,3710.571429,887.2857143,24578,425.5714286,1194347.429,0.142857143,0,20.14285714,7.857142857,4.142857143,2.714285714,0
1,22,1,82,679,128,5,4,6,2,25,1,22,1,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,883,82,654,268,426,128,1,24,0,0,277,397,80,9,308,0,0,0,0,0,29,26,31,13,0,4,0,0,0.2,140,0,0,79,68.28571429,61.28571429,261.7142857,181,442.7142857,129.5714286,2301.285714,99.71428571,78849.42857,1,0,61,21.85714286,20,11.28571429,0
3,34,3,34,267,75,11,9,14,2,39,3,34,3,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,361,34,249,51,174,75,1,17,0,0,128,200,37,4,159,0,0,0,0,0,36,23,52,4,0,5,0,0,0.3,75,0,0,15,132.8571429,164.7142857,708.7142857,477,1185.714286,297.5714286,7163,188.1428571,336412.4286,0.857142857,0,15.14285714,3.142857143,1.714285714,0.857142857,0
14,197,37,78,913,192,54,34,58,18,241,14,185,37,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1151,78,741,54,619,188,22,165,0,0,528,727,32,2,693,0,0,0,0,0,117,84,128,36,0,5,0,0,0.25,214,0,0,75,111,352.2857143,2128.714286,1409.571429,3538.285714,463.2857143,26932.71429,197.5714286,2562160.714,0,0,65.42857143,8,8.142857143,2.714285714,0
15,168,23,50,471,77,25,22,29,3,202,11,91,14,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,590,38,185,24,151,60,221,103,0,0,105,152,21,0,131,0,0,0,0,0,43,38,52,5,0,3,0,0,0.32,49,0,0,6,65.71428571,215.7142857,1041.285714,732.8571429,1774.142857,281.4285714,13481.42857,110.4285714,926602.2857,0,3.714285714,32.28571429,4.857142857,4.142857143,3.142857143,0
18,122,26,66,410,110,30,27,34,7,165,17,108,26,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,579,64,328,39,259,110,20,68,0,0,215,291,34,0,257,0,0,0,0,0,86,78,100,19,0,5,0,0,0.34,89,0,0,21,94.42857143,259.5714286,1173.285714,800,1973.285714,354,15306.14286,121.8571429,1051708.429,0,1.714285714,33.85714286,5.428571429,6.857142857,5.285714286,0
1,10,0,7,27,29,3,3,3,2,11,1,10,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,63,7,21,8,9,29,0,6,0,0,10,15,6,0,9,0,0,0,0,0,3,3,3,3,0,2,0,0,1.38,5,0,0,4,33.85714286,30.14285714,87.71428571,56.85714286,144.5714286,64,712.4285714,28.28571429,12566,0.142857143,0.142857143,0.857142857,0.285714286,0.857142857,0.857142857,0
3,27,2,58,333,49,5,5,5,3,32,3,27,2,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,436,58,311,76,202,49,0,22,0,0,177,217,49,0,168,0,0,0,0,0,19,19,21,16,0,4,0,0,0.16,52,0,0,34,176,267,964,712,1676,443,10013,224,385175.5714,2,6,26,6,16,5,0
4,30,0,21,104,30,6,6,7,4,34,4,30,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,154,21,92,13,56,30,1,11,0,0,51,70,10,1,59,0,0,0,0,0,10,10,10,10,0,3,0,0,0.33,19,0,0,12,36.85714286,44.57142857,203.1428571,127.7142857,330.8571429,81.42857143,1755.428571,51.42857143,48931.71429,0,0,14.57142857,3.428571429,0,0,0
0,0,0,16,150,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,202,16,128,131,130,37,11,11,0,0,13,13,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.29,0,0,0,0,3.857142857,5,12.71428571,8.428571429,21.14285714,8.857142857,105,3.142857143,1218.857143,0,0,0,0,0.285714286,0.142857143,0
1,13,0.142857143,25.28571429,114.7142857,34.71428571,1.857142857,1.857142857,1.857142857,1,14.14285714,1,11.71428571,0,0,0,0,0,0,0,7.714285714,0,0,0,0,0,0,0,0,0,0,0,0,0,171.4285714,25.14285714,97.85714286,25.85714286,52.28571429,34.14285714,2.714285714,14.28571429,0,0,53.71428571,68.57142857,18.14285714,0,50.42857143,0,0,0,0,0,5.571428571,5.571428571,6.428571429,3.571428571,0,2.714285714,0,0,0.364285714,14.85714286,0,0,10.28571429,73.85714286,101.8571429,259,194.1428571,453.1428571,175.7142857,2452.428571,59.14285714,58016,0,0,6.857142857,1.714285714,0,0,0
1,14,0,13,71,30,5,5,5,2,15,1,14,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,113,13,59,13,33,30,1,11,0,0,37,55,9,6,40,0,0,0,0,0,10,10,12,5,0,3,0,0,0.51,18,0,0,8,58.71428571,62.14285714,259.7142857,158.5714286,418.2857143,120.8571429,2232.142857,68.28571429,62976.14286,0,0,11.85714286,2.142857143,2.571428571,2.142857143,0
1,15,3,8,44,35,4,4,4,2,18,1,15,3,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,86,8,31,7,19,35,1,12,0,0,14,21,5,0,16,0,0,0,0,0,4,4,4,3,0,3,0,0,1.13,7,0,0,4,42.28571429,67.57142857,177,121.5714286,298.5714286,109.8571429,1706.428571,36,43105,0,0,2.571428571,0.714285714,1.857142857,1,0
1,17,0,18,114,33,4,4,5,2,18,1,17,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,164,18,105,20,65,33,0,9,0,0,55,78,14,0,64,0,0,0,0,0,11,11,14,5,0,2,0,0,0.31,23,0,0,14,120.2857143,132.7142857,442.8571429,293.7142857,736.5714286,253,3907.714286,127.1428571,102300.7143,0.142857143,3.857142857,16.28571429,4.857142857,3.428571429,1.857142857,0
2,12,0,40,154,28,2,2,2,1,15,2,12,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,221,40,134,33,78,28,0,20,0,0,106,124,19,12,93,0,0,0,0,0,4,4,4,1,0,1,0,0,0.21,18,0,0,10,89.28571429,155.5714286,383.1428571,312,695.1428571,244.8571429,3734.714286,77,59876,0,0,19.85714286,1.428571429,0,0,0
1,17,1,46,290,46,4,4,4,2,19,1,17,1,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,377,46,275,56,177,46,1,14,0,0,162,218,40,0,178,0,0,0,0,0,13,13,13,10,0,4,0,0,0.17,58,0,0,32,167,237.7142857,745.1428571,584.1428571,1329.285714,404.7142857,7107.714286,183.4285714,177148.7143,0,0,4.857142857,0.285714286,0,0,0
2,17,0,41,201,28,2,2,2,1,19,2,17,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,269,41,183,35,125,28,0,18,0,0,144,161,21,15,125,0,0,0,0,0,4,4,4,3,0,1,0,0,0.15,17,0,0,12,89.14285714,207,589.8571429,526.7142857,1116.571429,296.1428571,6434.285714,81.42857143,115786.2857,0,0,32.85714286,1.857142857,0,0,0
2,14,0,43,165,28,2,2,2,1,16,2,12,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,235,42,129,31,77,28,15,22,0,0,89,106,17,11,78,0,0,0,0,0,4,4,4,1,0,1,0,0,0.22,17,0,0,10,96.42857143,181.1428571,416.4285714,340.2857143,756.7142857,277.5714286,4217.428571,77,60689.57143,0.428571429,0.857142857,24.28571429,1.857142857,1.714285714,0.428571429,0
3,105,4,10,122,34,30,20,39,13,110,3,105,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,163,10,107,9,84,34,1,14,0,0,63,94,8,6,80,0,0,0,0,0,30,20,39,13,0,5,0,0,0.32,30,0,0,13,39.14285714,66.14285714,279.1428571,164.7142857,443.8571429,105.2857143,2852.714286,46.14285714,116772.1429,0.857142857,0,2.571428571,0.857142857,2.571428571,0.857142857,0
3,28.14285714,2,50,305,54,5.142857143,5,6,1,34.14285714,3,28.14285714,2,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,404,50,280,61.14285714,191,54,2,23,0,0,183.5714286,231.8571429,51.14285714,1,179.7142857,0,0,0,0,0,25.28571429,20.14285714,28.28571429,5,0,3,0,0,0.19,48.28571429,0,0,13,135.5714286,259,716.7142857,495,1211.714286,394.5714286,7506.285714,123.2857143,242569.7143,0,0,17,5,1.428571429,1.285714286,0
1,12,0,17,89,30,3,3,3,1,13,1,12,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,135,17,73,17,42,30,1,15,0,0,37,54,11,0,43,0,0,0,0,0,9,9,9,4,0,3,0,0,0.41,17,0,0,9,56.57142857,57.42857143,167.1428571,120.8571429,288,114,1465.714286,54.85714286,42380.57143,0,0,3.428571429,2.571428571,0.857142857,0.857142857,0
1,16,0,43,325,35,4,4,5,2,16,1,15,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,401,41,258,73,148,35,37,34,0,0,143,207,46,5,156,0,0,0,0,0,12,12,14,6,0,3,0,0,0.14,67,0,0,41,197.1428571,197.8571429,659.5714286,422,1081.571429,395,5627.285714,207.2857143,134621.2857,0,1.714285714,39.42857143,17.42857143,5.142857143,2.571428571,0
2,26,2,59,555,88,5,5,6,2,29,2,24,2,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,685,54,342,80,225,78,156,72,0,0,204,273,59,0,214,0,0,0,0,0,15,15,18,8,0,3,0,0,0.23,68,0,0,38,0,0,0,0,0,0,0,0,0,1.714285714,0.857142857,61.71428571,15.42857143,20.57142857,7.714285714,0
2,19,1,31,165,41,4,4,4,1,22,2,19,1,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,236,31,144,40,87,41,1,20,0,0,93,119,29,0,90,0,0,0,0,0,10,10,11,1,0,2,0,0,0.28,27,0,0,7,110.5714286,165.2857143,611.4285714,420.2857143,1031.714286,275.8571429,6407.857143,127.1428571,297501.4286,1,1.714285714,27.57142857,10,9.428571429,4.571428571,0
3,20,2,56,271,69,4,4,5,1,24,3,19,2,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,391,56,236,67,145,68,9,27,0,0,134,178,50,0,128,0,0,0,0,0,16,11,18,4,0,2,0,0,0.29,49,0,0,19,187.1428571,225,666.8571429,471.8571429,1138.714286,412.1428571,6454.428571,189.7142857,165331.1429,0,0,29.57142857,12.14285714,7.714285714,1.857142857,0
2,16,0,26,114,57,3,3,3,1,18,2,16,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,196,26,99,24,60,57,1,14,0,0,58,75,18,0,57,0,0,0,0,0,7,7,7,1,0,1,0,0,0.58,18,0,0,6,69.28571429,91.57142857,293.8571429,221.4285714,515.2857143,160.8571429,2791.142857,79.85714286,76981.71429,0.857142857,0.857142857,11.28571429,3.428571429,0.714285714,0.428571429,0
3,19,1,78,339,46,4,4,4,2,22,3,19,1,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,461,78,318,68,205,46,0,21,0,0,170,236,51,0,185,0,0,0,0,0,24,22,26,8,0,3,0,0,0.14,69,0,0,33,187.8571429,238.8571429,832.7142857,578.4285714,1411.142857,426.7142857,8184.285714,201.4285714,308406.4286,0,0,40.14285714,16,9.428571429,5.142857143,0
2,17.71428571,0,41.42857143,205,28.42857143,3.142857143,3,3.285714286,1.428571429,19.71428571,2,17.71428571,0,0,0,0,0,0,0,11.14285714,0,0,0,0,0,0,0,0,0,0,0,0,0,273.7142857,41.42857143,185.2857143,35,124,28.42857143,0.142857143,19.57142857,0,0,118,142.7142857,20.28571429,0.428571429,122,0,0,0,0,0,8.714285714,7.857142857,9.571428571,2.857142857,0,1.571428571,0,0,0.154285714,24.71428571,0,0,13.85714286,85.14285714,192.8571429,456.4285714,380.2857143,836.7142857,278,4650.857143,68.57142857,80364.71429,0.428571429,0.285714286,33.42857143,1.857142857,0.428571429,0.142857143,0
3,26,1,99,693,74,6,6,7,2,29,3,25,1,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,852,99,629,126,435,74,1,63,0,0,519,658,93,32,533,0,0,0,0,0,49,49,51,16,0,3,0,0,0.12,142,0,0,63,560.2857143,1267,4945.857143,3873.428571,8819.285714,1827.285714,59417,775.8571429,2709771.143,2.571428571,6,54.85714286,19.28571429,15.28571429,7,0
4,76,2,15,185,33,22,22,27,6,81,4,76,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,232,15,171,27,136,33,0,14,0,0,87,130,14,0,116,0,0,0,0,0,42,42,52,11,0,4,0,0,0.19,43,0,0,12,41.28571429,96.57142857,479.1428571,348.2857143,827.4285714,137.8571429,5582,69.28571429,340940.4286,0,0,28.28571429,6,0.857142857,0.857142857,0
12,113,8,31,249,76,33,31,38,25,132,12,112,8,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,355,31,226,17,175,76,1,22,0,0,110,178,15,9,154,0,0,0,0,0,53,48,62,40,0,5,0,0,0.34,66,0,0,51,71.71428571,116.7142857,646,395.8571429,1041.857143,188.4285714,6719.285714,119,380731.4286,0.142857143,0,14.71428571,4.142857143,2.857142857,1.571428571,0
1,8,0,9,49,32,2,2,2,1,9,1,8,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,89,9,33,11,14,32,1,15,0,0,15,21,7,0,14,0,0,0,0,0,2,2,2,1,0,1,0,0,0.97,6,0,0,4,62,110.7142857,456.1428571,275.5714286,731.7142857,172.7142857,4688.571429,74.28571429,188913.7143,0.142857143,0,2.428571429,0.571428571,0.571428571,0.285714286,0
4,63,0,13,141,57,18,18,19,1,67,4,63,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,210,13,126,18,86,57,1,14,0,0,76,112,15,1,96,0,0,0,0,0,19,19,19,1,0,5,0,0,0.45,36,0,0,2,51.71428571,89.85714286,472.1428571,345.2857143,817.4285714,141.5714286,5075.428571,108.1428571,284080.4286,1.857142857,1.714285714,12.85714286,1.714285714,5.142857143,1.714285714,0
4,48,5,21,169,80,14,12,15,6,57,4,48,5,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,269,21,152,23,106,80,1,16,0,0,88,130,19,4,107,0,0,0,0,0,23,23,25,11,0,5,0,0,0.53,41,0,0,19,65,79.14285714,386.1428571,265,651.1428571,144.1428571,3814.714286,109.8571429,229161.8571,1.714285714,0.857142857,25.14285714,7,12,3.428571429,0
5,61,14,23,206,80,26,14,27,10,80,5,55,14,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,305,23,170,23,128,80,1,35,0,0,114,195,17,4,174,0,0,0,0,0,40,31,43,17,0,4,0,0,0.47,77,0,0,30,29,29,57.42857143,41.28571429,98.71428571,58,418.2857143,19.71428571,3231.428571,0.857142857,0,14.57142857,3.428571429,3.428571429,1.714285714,0
1,17,0,16,72,39,3,3,3,1,19,1,15,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,125,16,57,24,35,39,3,12,0,0,37,47,17,0,30,0,0,0,0,0,4,4,4,1,0,1,0,0,0.68,10,0,0,3,15.42857143,23.85714286,55.14285714,33.28571429,88.42857143,39.28571429,441.1428571,10.42857143,4177.142857,0,0,10.28571429,0.428571429,0.571428571,0.142857143,0
2,42,11,7,56,47,10,10,13,10,55,2,42,11,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,108,7,43,6,33,47,1,12,0,0,24,31,4,0,27,0,0,0,0,0,10,10,13,10,0,4,0,0,1.09,10,0,0,10,24,41,152,104,256,65,1541,30,46230,0,0,7,1,4,2,0
1,28,2,14,125,58,6,6,6,3,31,1,28,2,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,195,14,117,18,81,58,1,7,0,0,76,97,14,0,83,0,0,0,0,0,17,17,18,12,0,4,0,0,0.5,22,0,0,15,44.14285714,65.28571429,201.5714286,144.4285714,346,109.4285714,1840.857143,48.42857143,48219,0,0,62,2.714285714,4,1,0
